REGIMEN;UNIVERSIDA;UNIV_C;UNIDAD_ACA;UNAC_C;ANEXO_C;UNICUE;CUI;TELEF;FAX;WEB;DIRECCION_NORM;CALLE;ALTURA;WKT_GKBA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LAT;LNG
PRIVADO;UNIVERSIDAD ABIERTA INTERAMERICANA;20;LOCALIZACION CENTRO ANEXO CISNEROS;282;0;2028200;2480;4301-5240/5248/5398;;;"MONTES DE OCA; MANUEL AV. 745";"MONTES DE OCA; MANUEL AV.";745;POINT(108091.628977 99170.6073425);BARRACAS;COMUNA 4;1270;C1270AAH;-34.636710182893864;-58.37505285215036
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;RECTORADO;1;0;2100100;2477;4000-7601[C]4000-7600;4381-3850;WWW.UADE.EDU.AR;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;FACULTAD DE CIENCIAS ECONOMICAS;2;0;2100200;2477;4021-7883;4021-7883;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES;18;0;2101800;2477;4000-7609;4000-7609;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;FACULTAD DE ADMINISTRACION Y NEGOCIOS;209;0;2120900;2477;4021-7883;4021-7883;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;FACULTAD DE COMUNICACION Y DISEÑO;226;0;2122600;2477;4000-7617;4000-7617;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;FACULTAD DE INGENIERIA Y CIENCIAS EXACTAS;240;0;2124000;2477;4000-7608/4000-7600;4000-7608;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;UADE BUSINESS SCHOOL;312;0;2131200;2561;4000-7371;4000-7372;;LIBERTAD 1340;LIBERTAD;1340;POINT(107236.191507 104128.265411);RETIRO;COMUNA 1;1016;C1016ABB;-34.592027739916574;-58.384424510262804
PRIVADO;UNIVERSIDAD ARGENTINA DE LA EMPRESA;21;UADE VIRTUAL;313;0;2131300;2477;4000-7636;4000-7636;;LIMA 717;LIMA;717;POINT(107492.84878 101349.828358);MONSERRAT;COMUNA 1;1073;C1073AAO;-34.617071053847795;-58.38160238804905
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;RECTORADO;1;0;2200100;2481;5236-1216/1242;5236-1216;WWW.KENNEDY.EDU.AR;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE IDIOMAS;19;0;2201900;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE ARQUITECTURA CONSTRUCCIONES Y ESTRUCTURAS;78;0;2207800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE BIOLOGIA;88;0;2208800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE BIOPSICOLOGIA;89;0;2208900;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE CIENCIA POLITICA;91;0;2209100;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE DEMOGRAFIA Y TURISMO;98;0;2209800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE DERECHO;100;0;2210000;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE DISEÑO;105;0;2210500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE HUMANIDADES;115;0;2211500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE INFORMATICA;118;0;2211800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE LA EMPRESA;128;0;2212800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE LA LICENCIATURA;129;0;2212900;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE MATEMATICA Y FISICA;136;0;2213600;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE ODONTOLOGIA BASICA Y CLINICA;138;0;2213800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE PSICOLOGIA;140;0;2214000;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE PSICOLOGIA CLINICA;141;0;2214100;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE QUIMICA;143;0;2214300;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE RELACIONES PUBLICAS;145;0;2214500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;DEPARTAMENTO DE SERVICIO SOCIAL;147;0;2214700;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE ABOGACIA;161;0;2216100;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE ADMINISTRACION;162;0;2216200;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE ADMINISTRACION HOTELERA;163;0;2216300;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE ARQUITECTURA;164;0;2216400;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE BIOQUIMICA;167;0;2216700;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE CIENCIAS DE LA EDUCACION;168;0;2216800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE COMERCIALIZACION;169;0;2216900;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE COMERCIO INTERNACIONAL;170;0;2217000;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE DEMOGRAFIA Y TURISMO;172;0;2217200;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE DISEÑO GRAFICO;175;0;2217500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE FARMACIA;178;0;2217800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE ODONTOLOGIA;185;0;2218500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE PERIODISMO COMUNICACIONES;186;0;2218600;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE PSICOPEDAGOGIA;191;0;2219100;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE PUBLICIDAD;192;0;2219200;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE QUIMICA;193;0;2219300;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE RELACIONES INTERNACIONALES;194;0;2219400;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE RELACIONES LABORALES;195;0;2219500;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE RELACIONES PUBLICAS;196;0;2219600;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE SERVICIO SOCIAL;197;0;2219700;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA DE SISTEMAS;198;0;2219800;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD ARGENTINA JOHN F. KENNEDY;22;ESCUELA PSICOLOGIA;199;0;2219900;2481;5236-1200;5236-1200;;"MITRE; BARTOLOME 1411";"MITRE; BARTOLOME";1411;POINT(107044.056479 102401.953794);SAN NICOLAS;COMUNA 1;1037;C1037ABA;-34.607590262869955;-58.38650448513237
PRIVADO;UNIVERSIDAD CAECE;23;RECTORADO;1;0;2300100;2483;5252-2817 (C)5252-2800;5217-7886;WWW.CAECE.EDU.AR;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;AREA DE EDUCACION A DISTANCIA;39;0;2303900;2483;5252-2811 (C)52522800;5252-2811;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;AREA DE ORGANIZACION Y SISTEMAS;41;0;2304100;2483;5252-2811 (C)52522800;5252-2811;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;AREA DE RELACIONES INSTITUCIONALES;42;0;2304200;2483;5252-2811 (C)52522800;5252-2811;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE ADMINISTRACION;77;0;2307700;2484;4328-5226;4328-5226;;"PERON; JUAN DOMINGO; TTE. GENERAL 555";"PERON; JUAN DOMINGO; TTE. GENERAL";555;POINT(108140.342054 102616.256552);SAN NICOLAS;COMUNA 1;1038;C1038AAK;-34.60565040571659;-58.37455465841185
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE CIENCIAS BIOLOGICAS;93;0;2309300;2483;5252-2809;5252-2809;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE FILISOFIA;113;0;2311300;2483;5252-2811 (C)52522800;5252-2811;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE HUMANIDADES Y CIENCIAS SICIALES;117;0;2311700;2483;(C)5252-2800;(C)5252-2800;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE MATEMATICA;132;0;2313200;2482;5217-7878;5217-7887;;DE MAYO AV. 866;DE MAYO AV.;866;POINT(107756.613188 102251.437622);MONSERRAT;COMUNA 1;1084;C1084AAQ;-34.60894189524847;-58.3787347009056
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE PSICOLOGIA Y CIENCIAS PEDAGOGICAS;142;0;2314200;2483;5252-2822;5252-2822;;JUNIN 516;JUNIN;516;POINT(106082.005189 102901.913412);BALVANERA;COMUNA 3;1026;C1026ABL;-34.60308971871988;-58.3969965092747
PRIVADO;UNIVERSIDAD CAECE;23;DEPARTAMENTO DE SISTEMAS;149;0;2314900;2482;5217-7878;5217-7887;;DE MAYO AV. 866;DE MAYO AV.;866;POINT(107756.613188 102251.437622);MONSERRAT;COMUNA 1;1084;C1084AAQ;-34.60894189524847;-58.3787347009056
PRIVADO;UNIVERSIDAD CATOLICA DE LA PLATA;24;DELEGACION RECTORAL EN BUENOS AIRES;66;0;2406600;2485;4826-7026;4826-7026;;"MITRE; BARTOLOME 2162";"MITRE; BARTOLOME";2162;POINT(106058.761811 102316.643945);BALVANERA;COMUNA 3;1039;C1039AAH;-34.608365543921664;-58.3972457211922
PRIVADO;UNIVERSIDAD CATOLICA DE SALTA;25;SUBSEDE ACADEMICA BUENOS AIRES;309;0;2530900;2486;4894-0128;;;25 DE MAYO 457;25 DE MAYO;457;POINT(108457.101495 102968.545163);SAN NICOLAS;COMUNA 1;1002;C1002ABI;-34.60247227529326;-58.37110488652511
PRIVADO;UNIVERSIDAD DE BELGRANO;26;RECTORADO;1;0;2600100;2559;4576-3928(C)4788-5400;4576-3923;WWW.UB.EDU.AR;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE CIENCIAS ECONOMICAS;2;0;2600200;2559;4788-5400 INTERNOS 3200/3201;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE CIENCIAS DE LA SALUD;9;0;2600900;2489;4511-4700/4701;;;VILLANUEVA 1324;VILLANUEVA;1324;POINT(101890.879375 107073.56705);PALERMO;COMUNA 14;1426;C1426BMJ;-34.56550206115793;-58.44269569727347
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE INGENIERIA Y TECNOLOGIA INFORMATICA;12;0;2601200;2487;511-4716/4707;;;"LACROZE; FEDERICO AV. 1955";"LACROZE; FEDERICO AV.";1955;POINT(102038.418244 107023.557312);PALERMO;COMUNA 14;1426;C1426CPE;-34.5659525761033;-58.44108789404269
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE INGENIERIA Y TECNOLOGIA INFORMATICA;12;1;2601201;2489;4511-4735/4736;;;VILLANUEVA 1324;VILLANUEVA;1324;POINT(101890.879375 107073.56705);PALERMO;COMUNA 14;1426;C1426BMJ;-34.56550206115793;-58.44269569727347
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE CIENCIAS AGRARIAS;13;0;2601300;2487;4511-4703/4708;;;"LACROZE; FEDERICO AV. 1955";"LACROZE; FEDERICO AV.";1955;POINT(102038.418244 107023.557312);PALERMO;COMUNA 14;1426;C1426CPE;-34.5659525761033;-58.44108789404269
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;15;0;2601500;2489;4511-4700/4701;;;VILLANUEVA 1324;VILLANUEVA;1324;POINT(101890.879375 107073.56705);PALERMO;COMUNA 14;1426;C1426BMJ;-34.56550206115793;-58.44269569727347
PRIVADO;UNIVERSIDAD DE BELGRANO;26;DEPARTAMENTO DE POSGRADO Y EDUCACION CONTINUA;139;0;2613900;2488;4393-5588/8459/8491;;;LAVALLE 485;LAVALLE;485;POINT(108219.986853 103011.579262);SAN NICOLAS;COMUNA 1;1047;C1047AAI;-34.6020862866164;-58.37369020623611
PRIVADO;UNIVERSIDAD DE BELGRANO;26;ESCUELA DE POSGRADO DE DERECHO;188;0;2618800;2559;4788-5400 INT. 3500;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;ESCUELA DE POSGRADO EN NEGOCIOS;189;0;2618900;2559;4788-5400 INT. 2080;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE ARQUITECTURA Y URBANISMO;211;0;2621100;2559;4788-5400 INTERNOS 345/3406;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE DERECHO Y CIENCIAS SOCIALES;229;0;2622900;2559;4788-5400;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE ESTUDIOS A DISTANCIA Y EDUCACION VIRTUAL;233;0;2623300;2487;4511-4740/4576-3903/4511-4711;4511-4716;;"LACROZE; FEDERICO AV. 1955";"LACROZE; FEDERICO AV.";1955;POINT(102038.418244 107023.557312);PALERMO;COMUNA 14;1426;C1426CPE;-34.5659525761033;-58.44108789404269
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE ESTUDIOS PARA GRADUADOS;234;0;2623400;2559;4788-5400;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE HUMANIDADES;238;0;2623800;2559;4788-5400 INTERNOS 3301/3310;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
PRIVADO;UNIVERSIDAD DE BELGRANO;26;FACULTAD DE LENGUAS Y ESTUDIOS EXTRANJEROS;243;0;2624300;2559;4788-5400;;;ZABALA 1837;ZABALA;1837;POINT(101790.465159 107211.977519);BELGRANO;COMUNA 13;1426;C1426DQG;-34.564254583581345;-58.44379016991341
